Record ID,Count point id,Direction of travel,Year,Count date,hour,Region id,Region name,Local authority name,Road name,Road Category ID,Start junction road name,End junction road name,Latitude,Longitude,Link length km,Pedal cycles,Two wheeled motor vehicles,Cars and taxis,Buses and coaches,LGV Type,HGV Type,EV Car,EV Bike
37144,80704,W,2014,9/12/2014 0:00,12,8,Yorkshire and the Humber,Doncaster,A19,4,A638,A630,53.52928955,-1.139021707,1.18,1,11,1217,7,165,60,3,1
37145,80704,E,2014,9/12/2014 0:00,13,8,Yorkshire and the Humber,Doncaster,A19,4,A638,A630,53.52928955,-1.139021707,1.18,0,9,975,4,137,18,5,4
37146,80704,E,2014,9/12/2014 0:00,14,8,Yorkshire and the Humber,Doncaster,A19,4,A638,A630,53.52928955,-1.139021707,1.18,1,29,1592,5,232,51,5,7
37147,80704,E,2014,9/12/2014 0:00,15,8,Yorkshire and the Humber,Doncaster,A19,4,A638,A630,53.52928955,-1.139021707,1.18,3,19,1490,25,203,32,3,3
37148,80704,E,2014,9/12/2014 0:00,16,8,Yorkshire and the Humber,Doncaster,A19,4,A638,A630,53.52928955,-1.139021707,1.18,3,19,1403,4,124,31,3,0
37149,80704,E,2014,9/12/2014 0:00,17,8,Yorkshire and the Humber,Doncaster,A19,4,A638,A630,53.52928955,-1.139021707,1.18,1,15,1427,2,115,13,1,0
37150,80704,E,2014,9/12/2014 0:00,18,8,Yorkshire and the Humber,Doncaster,A19,4,A638,A630,53.52928955,-1.139021707,1.18,2,14,1626,2,110,9,0,0
37151,80706,S,2014,6/24/2014 0:00,13,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,6,858,9,268,63,10,14
37152,80706,S,2014,6/24/2014 0:00,14,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,11,901,27,228,61,12,13
37153,80706,S,2014,6/24/2014 0:00,15,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,14,974,5,289,63,13,12
37154,80706,S,2014,6/24/2014 0:00,16,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,24,1570,4,429,32,5,5
37155,80706,S,2014,6/24/2014 0:00,17,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,15,1539,2,283,40,1,5
37156,80706,S,2014,6/24/2014 0:00,18,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,14,1020,1,148,22,1,2
37157,80706,S,2014,6/24/2014 0:00,7,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,14,1871,5,451,45,7,16
37158,80706,S,2014,6/24/2014 0:00,8,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,14,1807,3,283,39,9,16
37159,80706,S,2014,6/24/2014 0:00,9,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,12,1037,6,265,70,17,24
37160,80706,S,2014,6/24/2014 0:00,10,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,12,796,3,259,47,9,13
37161,80706,S,2014,6/24/2014 0:00,11,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,6,830,4,209,76,11,17
37162,80706,S,2014,6/24/2014 0:00,12,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,6,821,0,209,62,15,18
37163,80706,N,2014,6/24/2014 0:00,13,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,6,822,2,242,38,12,18
37164,80706,N,2014,6/24/2014 0:00,14,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,5,863,3,236,47,14,7
37165,80706,N,2014,6/24/2014 0:00,15,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,11,998,6,349,38,11,13
37166,80706,N,2014,6/24/2014 0:00,16,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,14,1520,5,447,26,5,4
37167,80706,N,2014,6/24/2014 0:00,17,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,27,1608,1,282,16,2,0
37168,80706,N,2014,6/24/2014 0:00,18,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,9,1047,0,132,7,0,0
37169,80706,N,2014,6/24/2014 0:00,7,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,24,1526,2,424,54,8,17
37170,80706,N,2014,6/24/2014 0:00,8,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,20,1428,2,269,37,6,16
37171,80706,N,2014,6/24/2014 0:00,9,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,6,902,23,209,28,3,15
37172,80706,N,2014,6/24/2014 0:00,10,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,7,721,12,202,31,6,14
37173,80706,N,2014,6/24/2014 0:00,11,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,6,678,1,196,42,7,10
37174,80706,N,2014,6/24/2014 0:00,12,7,East of England,Essex,A130,4,A312,A129,51.61401749,0.559836747,5.89,0,4,684,2,204,34,6,20
37175,56472,N,2014,9/23/2014 0:00,7,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,16,3698,13,535,64,21,17
37176,56472,N,2014,9/23/2014 0:00,8,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,34,4985,19,414,76,12,18
37177,56472,N,2014,9/23/2014 0:00,9,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,13,2702,20,376,80,21,26
37178,56472,N,2014,9/23/2014 0:00,10,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,9,1801,5,383,72,34,28
37179,56472,N,2014,9/23/2014 0:00,11,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,9,1613,0,376,86,27,23
37180,56472,N,2014,9/23/2014 0:00,12,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,9,2001,1,397,83,29,32
37181,56472,S,2014,9/23/2014 0:00,13,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,11,2186,3,357,74,23,29
37182,56472,S,2014,9/23/2014 0:00,14,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,12,2073,17,362,79,19,25
37183,56472,S,2014,9/23/2014 0:00,15,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,13,2571,21,427,71,27,17
37184,56472,S,2014,9/23/2014 0:00,16,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,29,3938,13,545,59,12,5
37185,56472,S,2014,9/23/2014 0:00,17,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,29,4665,11,329,37,12,1
37186,56472,S,2014,9/23/2014 0:00,18,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,15,3009,5,224,47,12,3
37187,56472,S,2014,9/23/2014 0:00,7,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,24,3109,34,627,103,19,21
37188,56472,S,2014,9/23/2014 0:00,8,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,29,3041,20,456,99,24,24
37189,56472,S,2014,9/23/2014 0:00,9,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,6,2157,8,413,74,20,9
37190,56472,S,2014,9/23/2014 0:00,10,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,6,1542,1,364,56,22,26
37191,56472,S,2014,9/23/2014 0:00,11,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,14,1687,2,402,77,33,24
37192,56472,S,2014,9/23/2014 0:00,12,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,13,2024,1,384,80,18,34
37193,56472,N,2014,9/23/2014 0:00,13,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,16,2314,7,425,81,20,24
37194,56472,N,2014,9/23/2014 0:00,14,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,13,2122,4,479,119,18,24
37195,56472,N,2014,9/23/2014 0:00,15,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,17,2480,13,558,112,23,24
37196,56472,N,2014,9/23/2014 0:00,16,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,24,3033,22,677,91,19,7
37197,56472,N,2014,9/23/2014 0:00,17,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,31,2853,20,423,56,13,4
37198,56472,N,2014,9/23/2014 0:00,18,2,East Midlands,Northamptonshire,A45,3,A508/A5076,A428/AA5095,52.21679144,-0.888967003,2.6,0,21,2855,9,284,42,11,0
37199,74622,N,2014,9/10/2014 0:00,7,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,1,1,38,0,3,0,0,0
37200,74622,N,2014,9/10/2014 0:00,8,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,2,57,0,2,0,0,0
37201,74622,N,2014,9/10/2014 0:00,9,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,0,8,0,1,0,0,0
37202,74622,N,2014,9/10/2014 0:00,10,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,0,6,0,0,0,0,0
37203,74622,N,2014,9/10/2014 0:00,11,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,0,5,0,0,0,0,0
37204,74622,N,2014,9/10/2014 0:00,12,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,0,10,0,1,0,0,0
37205,74622,S,2014,9/10/2014 0:00,13,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,6,445,0,102,18,1,11
37206,74622,S,2014,9/10/2014 0:00,14,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,4,552,0,134,21,1,5
37207,74622,S,2014,9/10/2014 0:00,15,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,2,687,1,208,14,1,9
37208,74622,S,2014,9/10/2014 0:00,16,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,5,686,1,193,14,3,1
37209,74622,S,2014,9/10/2014 0:00,17,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,4,751,1,193,5,1,1
37210,74622,S,2014,9/10/2014 0:00,18,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,10,753,15,104,8,0,0
37211,74622,S,2014,9/10/2014 0:00,7,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,4,633,0,136,6,2,0
37212,74622,S,2014,9/10/2014 0:00,8,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,1,8,814,1,69,4,2,4
37213,74622,S,2014,9/10/2014 0:00,9,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,2,497,8,100,24,4,12
37214,74622,S,2014,9/10/2014 0:00,10,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,3,499,1,118,15,1,4
37215,74622,S,2014,9/10/2014 0:00,11,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,3,559,0,116,18,1,8
37216,74622,S,2014,9/10/2014 0:00,12,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,1,3,553,1,108,13,1,4
37217,74622,N,2014,9/10/2014 0:00,13,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,0,5,0,2,0,0,0
37218,74622,N,2014,9/10/2014 0:00,14,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,0,9,0,3,0,0,0
37219,74622,N,2014,9/10/2014 0:00,15,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,0,16,0,1,0,1,0
37220,74622,N,2014,9/10/2014 0:00,16,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,2,0,13,0,0,0,0,0
37221,74622,N,2014,9/10/2014 0:00,17,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,0,0,23,0,5,0,1,0
37222,74622,N,2014,9/10/2014 0:00,18,6,London,Bexley,A221,4,A221 Danson Underpass roundabout,A2,51.44990351,0.12230648,0.2,3,0,18,0,1,0,0,0
37223,76028,E,2014,9/5/2014 0:00,7,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,9,1,225,15,47,9,2,0
37224,76028,E,2014,9/5/2014 0:00,8,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,13,5,451,20,70,3,3,1
37225,76028,E,2014,9/5/2014 0:00,9,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,7,3,491,14,75,8,1,0
37226,76028,E,2014,9/5/2014 0:00,10,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,8,6,462,14,60,2,1,0
37227,76028,E,2014,9/5/2014 0:00,11,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,12,4,387,10,46,13,3,0
37228,76028,E,2014,9/5/2014 0:00,12,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,10,3,429,11,56,8,1,0
37229,76028,W,2014,9/5/2014 0:00,13,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,12,5,486,12,72,6,1,1
37230,76028,W,2014,9/5/2014 0:00,14,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,16,7,475,12,74,7,0,1
37231,76028,W,2014,9/5/2014 0:00,15,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,22,2,496,14,68,1,1,0
37232,76028,W,2014,9/5/2014 0:00,16,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,28,3,591,14,72,1,0,0
37233,76028,W,2014,9/5/2014 0:00,17,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,11,5,549,16,54,2,0,0
37234,76028,W,2014,9/5/2014 0:00,18,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,19,3,390,12,47,0,0,0
37235,76028,W,2014,9/5/2014 0:00,7,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,13,5,270,11,71,3,1,0
37236,76028,W,2014,9/5/2014 0:00,8,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,8,1,339,11,68,3,1,0
37237,76028,W,2014,9/5/2014 0:00,9,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,6,2,302,15,73,5,3,0
37238,76028,W,2014,9/5/2014 0:00,10,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,5,2,368,12,62,6,0,1
37239,76028,W,2014,9/5/2014 0:00,11,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,7,4,437,13,71,7,2,0
37240,76028,W,2014,9/5/2014 0:00,12,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,11,2,433,12,73,6,3,0
37241,76028,E,2014,9/5/2014 0:00,13,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,10,4,413,14,58,2,2,1
37242,76028,E,2014,9/5/2014 0:00,14,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,15,8,441,13,56,14,0,0
37243,76028,E,2014,9/5/2014 0:00,15,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,24,2,429,11,55,4,0,0
37244,76028,E,2014,9/5/2014 0:00,16,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,11,3,457,16,55,1,0,0
37245,76028,E,2014,9/5/2014 0:00,17,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,16,2,466,12,59,6,0,0
37246,76028,E,2014,9/5/2014 0:00,18,8,Yorkshire and the Humber,North East Lincolnshire,A1136,4,B1444,A1243,53.56568287,-0.101530008,2.2,11,4,337,9,38,1,0,0
37247,83012,N,2014,6/24/2014 0:00,7,3,Scotland,Glasgow City,A728,4,A730,A749,55.83986935,-4.22892245,1.1,6,1,290,0,116,16,3,2
37248,83012,N,2014,6/24/2014 0:00,8,3,Scotland,Glasgow City,A728,4,A730,A749,55.83986935,-4.22892245,1.1,7,1,335,0,88,8,4,4
37249,83012,N,2014,6/24/2014 0:00,9,3,Scotland,Glasgow City,A728,4,A730,A749,55.83986935,-4.22892245,1.1,2,0,333,1,73,8,5,7
