Record ID,Count point id,Direction of travel,Year,Count date,hour,Region id,Region name,Local authority name,Road name,Road Category ID,Start junction road name,End junction road name,Latitude,Longitude,Link length km,Pedal cycles,Two wheeled motor vehicles,Cars and taxis,Buses and coaches,LGV Type,HGV Type,EV Car,EV Bike
110,6178,W,2016,9/13/2016 0:00,8,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,20,3520,8,890,145,16,44
111,6178,W,2016,9/13/2016 0:00,9,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,17,3083,16,769,148,30,44
112,6178,W,2016,9/13/2016 0:00,10,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,13,2647,15,746,137,39,40
113,6178,W,2016,9/13/2016 0:00,11,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,2,2599,8,655,177,14,55
114,6178,W,2016,9/13/2016 0:00,12,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,16,2588,6,806,158,44,39
115,6178,E,2016,9/13/2016 0:00,13,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,13,2484,7,827,172,37,48
116,6178,E,2016,9/13/2016 0:00,14,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,10,2821,8,1092,204,29,52
117,6178,E,2016,9/13/2016 0:00,15,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,13,3384,10,1400,165,35,32
118,6178,E,2016,9/13/2016 0:00,16,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,46,3899,13,1163,123,9,20
119,6178,E,2016,9/13/2016 0:00,17,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,22,4338,11,865,104,14,9
120,6178,E,2016,9/13/2016 0:00,18,7,East of England,Hertfordshire,M25,1,23,22,51.69555463,-0.240444924,4.8,0,39,3933,8,564,61,9,10
121,575,W,2015,10/19/2015 0:00,13,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,1,168,0,32,3,2,0
122,575,W,2015,10/19/2015 0:00,14,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,3,248,2,37,6,0,2
123,575,W,2015,10/19/2015 0:00,15,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,2,291,4,29,2,0,1
124,575,W,2015,10/19/2015 0:00,16,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,4,416,10,117,0,0,1
125,575,W,2015,10/19/2015 0:00,17,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,0,521,4,81,2,1,1
126,575,W,2015,10/19/2015 0:00,18,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,1,286,1,26,1,0,0
127,575,W,2015,10/19/2015 0:00,7,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,0,118,3,34,1,0,0
128,575,W,2015,10/19/2015 0:00,8,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,1,2,303,8,52,7,1,0
129,575,W,2015,10/19/2015 0:00,9,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,2,187,5,44,10,5,0
130,575,W,2015,10/19/2015 0:00,10,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,2,150,1,25,6,1,0
131,575,W,2015,10/19/2015 0:00,11,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,2,234,1,31,5,1,0
132,575,W,2015,10/19/2015 0:00,12,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,1,0,166,1,45,3,1,0
133,575,E,2015,10/19/2015 0:00,13,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,2,197,1,62,4,2,0
134,575,E,2015,10/19/2015 0:00,14,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,2,202,2,42,4,1,0
135,575,E,2015,10/19/2015 0:00,15,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,0,242,9,35,1,0,1
136,575,E,2015,10/19/2015 0:00,16,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,5,245,1,61,1,0,0
137,575,E,2015,10/19/2015 0:00,17,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,5,323,3,34,1,1,0
138,575,E,2015,10/19/2015 0:00,18,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,0,219,1,16,0,0,0
139,575,E,2015,10/19/2015 0:00,7,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,1,215,8,67,0,0,0
140,575,E,2015,10/19/2015 0:00,8,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,1,1,406,4,65,5,1,0
141,575,E,2015,10/19/2015 0:00,9,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,0,187,4,54,4,4,0
142,575,E,2015,10/19/2015 0:00,10,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,1,113,0,24,3,1,1
143,575,E,2015,10/19/2015 0:00,11,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,0,189,1,20,10,0,0
144,575,E,2015,10/19/2015 0:00,12,4,Wales,Carmarthenshire,A476,4,B4310 Heol-y-Bryn,A48,51.78686877,-4.106268025,2.5,0,1,195,1,26,5,1,0
145,37734,N,2016,3/11/2016 0:00,7,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,0,13,355,15,95,5,0,2
146,37734,N,2016,3/11/2016 0:00,8,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,6,15,541,18,93,15,3,4
147,37734,N,2016,3/11/2016 0:00,9,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,4,10,471,17,96,9,6,3
148,37734,N,2016,3/11/2016 0:00,10,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,0,14,312,12,145,10,4,2
149,37734,N,2016,3/11/2016 0:00,11,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,3,23,538,22,191,13,5,4
150,37734,N,2016,3/11/2016 0:00,12,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,5,26,548,12,183,10,1,2
151,37734,S,2016,3/11/2016 0:00,13,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,1,20,477,11,113,15,2,2
152,37734,S,2016,3/11/2016 0:00,14,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,6,18,541,24,112,12,2,2
153,37734,S,2016,3/11/2016 0:00,15,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,4,22,471,16,96,4,3,4
154,37734,S,2016,3/11/2016 0:00,16,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,1,29,573,15,83,8,1,1
155,37734,S,2016,3/11/2016 0:00,17,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,5,45,535,15,79,12,1,2
156,37734,S,2016,3/11/2016 0:00,18,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,5,34,620,13,46,5,0,0
157,37734,S,2016,3/11/2016 0:00,7,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,9,44,477,20,277,16,3,3
158,37734,S,2016,3/11/2016 0:00,8,6,London,Brent,A4088,4,A406,A407,51.55070171,-0.241250861,1.7,11,39,484,15,141,17,2,0
