Record ID,Count point id,Direction of travel,Year,Count date,hour,Region id,Region name,Local authority name,Road name,Road Category ID,Start junction road name,End junction road name,Latitude,Longitude,Link length km,Pedal cycles,Two wheeled motor vehicles,Cars and taxis,Buses and coaches,LGV Type,HGV Type,EV Car,EV Bike
55716,942888,S,2014,5/15/2014 0:00,8,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,18,10,423,9,34,6,3,0
55717,942888,S,2014,5/15/2014 0:00,9,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,12,2,314,7,33,3,1,0
55718,942888,S,2014,5/15/2014 0:00,10,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,8,1,267,8,42,4,2,0
55719,942888,S,2014,5/15/2014 0:00,11,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,9,2,253,8,46,6,2,0
55720,942888,S,2014,5/15/2014 0:00,12,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,12,5,296,7,32,7,0,0
55721,942888,N,2014,5/15/2014 0:00,13,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,4,6,277,10,42,4,2,0
55722,942888,N,2014,5/15/2014 0:00,14,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,2,1,283,11,28,4,0,1
55723,942888,N,2014,5/15/2014 0:00,15,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,6,6,351,6,29,3,0,0
55724,942888,N,2014,5/15/2014 0:00,16,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,9,4,306,12,30,1,0,0
55725,942888,N,2014,5/15/2014 0:00,17,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,12,9,347,9,20,0,0,0
55726,942888,N,2014,5/15/2014 0:00,18,6,London,Kingston upon Thames,B283,5,,,51.40696319,-0.257885762,,13,4,314,12,10,1,0,0
55727,942420,N,2014,6/23/2014 0:00,7,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,4,0,277,6,41,4,1,0
55728,942420,N,2014,6/23/2014 0:00,8,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,2,3,424,8,52,16,0,0
55729,942420,N,2014,6/23/2014 0:00,9,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,1,0,289,5,38,10,0,0
55730,942420,N,2014,6/23/2014 0:00,10,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,3,2,271,9,26,12,0,1
55731,942420,N,2014,6/23/2014 0:00,11,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,1,5,280,5,41,6,1,0
55732,942420,N,2014,6/23/2014 0:00,12,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,3,2,269,5,30,5,0,1
55733,942420,S,2014,6/23/2014 0:00,13,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,1,5,210,5,25,12,1,1
55734,942420,S,2014,6/23/2014 0:00,14,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,2,3,308,6,32,12,0,1
55735,942420,S,2014,6/23/2014 0:00,15,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,4,2,333,9,57,2,0,1
55736,942420,S,2014,6/23/2014 0:00,16,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,4,4,367,6,61,10,1,0
55737,942420,S,2014,6/23/2014 0:00,17,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,7,3,448,7,50,2,0,0
55738,942420,S,2014,6/23/2014 0:00,18,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,4,3,385,5,29,3,0,0
55739,942420,S,2014,6/23/2014 0:00,7,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,2,4,236,4,46,10,0,0
55740,942420,S,2014,6/23/2014 0:00,8,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,2,2,390,10,42,13,2,0
55741,942420,S,2014,6/23/2014 0:00,9,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,2,4,439,7,33,8,0,2
55742,942420,S,2014,6/23/2014 0:00,10,6,London,Havering,B1421,5,,,51.54537462,0.247667623,,4,1,295,4,38,7,0,0
55743,947156,S,2014,6/9/2014 0:00,10,1,South West,Gloucestershire,B4081,5,,,52.05139783,-1.779418196,,1,0,133,1,32,3,0,0
55744,947156,S,2014,6/9/2014 0:00,11,1,South West,Gloucestershire,B4081,5,,,52.05139783,-1.779418196,,4,0,168,4,26,4,0,0
55745,947156,S,2014,6/9/2014 0:00,12,1,South West,Gloucestershire,B4081,5,,,52.05139783,-1.779418196,,9,2,167,2,22,1,0,0
55746,947156,N,2014,6/9/2014 0:00,13,1,South West,Gloucestershire,B4081,5,,,52.05139783,-1.779418196,,7,1,108,2,12,0,0,0
55747,947156,N,2014,6/9/2014 0:00,14,1,South West,Gloucestershire,B4081,5,,,52.05139783,-1.779418196,,2,0,131,2,15,2,1,0
55748,947156,N,2014,6/9/2014 0:00,15,1,South West,Gloucestershire,B4081,5,,,52.05139783,-1.779418196,,3,1,167,3,23,1,0,0
55749,947156,N,2014,6/9/2014 0:00,16,1,South West,Gloucestershire,B4081,5,,,52.05139783,-1.779418196,,2,1,181,3,23,0,0,0
55750,947156,N,2014,6/9/2014 0:00,17,1,South West,Gloucestershire,B4081,5,,,52.05139783,-1.779418196,,1,1,185,3,19,1,0,0
55751,947156,N,2014,6/9/2014 0:00,18,1,South West,Gloucestershire,B4081,5,,,52.05139783,-1.779418196,,2,1,127,1,18,0,0,0
55752,81247,N,2014,10/13/2014 0:00,7,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,7,824,84,167,9,2,0
55753,81247,N,2014,10/13/2014 0:00,8,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,14,1155,70,249,16,4,4
55754,81247,N,2014,10/13/2014 0:00,9,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,2,905,75,251,29,7,7
55755,81247,N,2014,10/13/2014 0:00,10,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,6,1046,69,243,38,7,8
55756,81247,N,2014,10/13/2014 0:00,11,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,6,1238,75,259,42,7,4
55757,81247,N,2014,10/13/2014 0:00,12,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,7,1418,68,246,28,3,2
55758,81247,S,2014,10/13/2014 0:00,13,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,1,6,1342,44,221,17,2,4
55759,81247,S,2014,10/13/2014 0:00,14,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,3,1185,42,227,16,3,7
55760,81247,S,2014,10/13/2014 0:00,15,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,2,8,1220,45,194,12,5,2
55761,81247,S,2014,10/13/2014 0:00,16,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,2,8,1110,53,182,10,1,0
55762,81247,S,2014,10/13/2014 0:00,17,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,2,7,1296,43,105,6,0,0
55763,81247,S,2014,10/13/2014 0:00,18,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,2,5,1193,36,93,5,0,0
55764,81247,S,2014,10/13/2014 0:00,7,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,1,28,2267,31,249,13,3,5
55765,81247,S,2014,10/13/2014 0:00,8,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,7,23,2010,41,268,18,3,4
55766,81247,S,2014,10/13/2014 0:00,9,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,1,12,2073,60,262,25,7,5
55767,81247,S,2014,10/13/2014 0:00,10,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,5,1446,53,251,30,7,6
55768,81247,S,2014,10/13/2014 0:00,11,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,1,13,1450,49,267,22,8,6
55769,81247,S,2014,10/13/2014 0:00,12,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,2,10,1273,45,272,22,6,2
55770,81247,N,2014,10/13/2014 0:00,13,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,3,1440,76,245,31,3,2
55771,81247,N,2014,10/13/2014 0:00,14,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,6,1626,78,246,18,5,2
55772,81247,N,2014,10/13/2014 0:00,15,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,0,8,1873,68,296,30,3,3
55773,81247,N,2014,10/13/2014 0:00,16,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,1,25,2460,72,233,17,2,0
55774,81247,N,2014,10/13/2014 0:00,17,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,1,21,2435,65,163,6,4,0
55775,81247,N,2014,10/13/2014 0:00,18,2,East Midlands,Derby,A601,4,A6,A52,52.92282477,-1.469881134,0.5,1,11,1840,68,138,8,5,1
55776,81334,N,2014,6/2/2014 0:00,7,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,3,920,1,180,34,13,3
55777,81334,N,2014,6/2/2014 0:00,8,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,2,803,2,166,39,10,4
55778,81334,N,2014,6/2/2014 0:00,9,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,3,772,3,147,44,11,6
55779,81334,N,2014,6/2/2014 0:00,10,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,8,826,9,161,46,8,2
55780,81334,N,2014,6/2/2014 0:00,11,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,10,933,5,157,60,12,6
55781,81334,N,2014,6/2/2014 0:00,12,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,7,802,3,162,33,16,2
55782,81334,S,2014,6/2/2014 0:00,13,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,5,956,5,151,55,5,1
55783,81334,S,2014,6/2/2014 0:00,14,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,5,915,3,186,64,5,3
55784,81334,S,2014,6/2/2014 0:00,15,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,3,898,1,209,29,10,2
55785,81334,S,2014,6/2/2014 0:00,16,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,1,877,0,155,40,3,2
55786,81334,S,2014,6/2/2014 0:00,17,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,1,856,7,116,31,4,1
55787,81334,S,2014,6/2/2014 0:00,18,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,7,575,0,127,19,2,0
55788,81334,S,2014,6/2/2014 0:00,7,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,5,1154,4,414,62,15,10
55789,81334,S,2014,6/2/2014 0:00,8,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,6,1070,10,329,80,9,8
55790,81334,S,2014,6/2/2014 0:00,9,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,1,918,4,238,53,10,3
55791,81334,S,2014,6/2/2014 0:00,10,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,0,972,5,204,46,11,3
55792,81334,S,2014,6/2/2014 0:00,11,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,8,902,5,200,48,8,1
55793,81334,S,2014,6/2/2014 0:00,12,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,4,926,7,194,32,2,3
55794,81334,N,2014,6/2/2014 0:00,13,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,2,975,0,219,51,15,1
55795,81334,N,2014,6/2/2014 0:00,14,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,4,901,9,253,44,16,3
55796,81334,N,2014,6/2/2014 0:00,15,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,6,1037,7,271,64,18,3
55797,81334,N,2014,6/2/2014 0:00,16,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,5,1152,2,261,40,8,1
55798,81334,N,2014,6/2/2014 0:00,17,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,13,1067,4,169,25,11,1
55799,81334,N,2014,6/2/2014 0:00,18,2,East Midlands,Rutland,A1,3,A1(T),A1(T),52.73210347,-0.599443951,1.2,0,3,653,2,112,23,9,0
55800,80447,N,2014,5/23/2014 0:00,7,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,5,1890,30,596,48,10,10
55801,80447,N,2014,5/23/2014 0:00,8,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,4,1954,35,312,35,7,12
55802,80447,N,2014,5/23/2014 0:00,9,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,4,1555,35,362,45,11,18
55803,80447,N,2014,5/23/2014 0:00,10,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,2,1469,22,412,64,8,18
55804,80447,N,2014,5/23/2014 0:00,11,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,3,1450,20,358,55,10,13
55805,80447,N,2014,5/23/2014 0:00,12,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,3,1590,19,351,69,12,9
55806,80447,S,2014,5/23/2014 0:00,13,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,2,1689,21,363,78,12,17
55807,80447,S,2014,5/23/2014 0:00,14,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,4,1578,24,378,45,6,14
55808,80447,S,2014,5/23/2014 0:00,15,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,5,1680,25,429,49,8,10
55809,80447,S,2014,5/23/2014 0:00,16,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,5,2004,28,350,41,6,10
55810,80447,S,2014,5/23/2014 0:00,17,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,7,2118,27,199,15,3,4
55811,80447,S,2014,5/23/2014 0:00,18,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,3,1911,30,216,18,2,2
55812,80447,S,2014,5/23/2014 0:00,7,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,10,2450,20,600,58,7,15
55813,80447,S,2014,5/23/2014 0:00,8,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,11,2545,31,489,45,10,10
55814,80447,S,2014,5/23/2014 0:00,9,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,8,1920,25,521,65,9,20
55815,80447,S,2014,5/23/2014 0:00,10,3,Scotland,Glasgow City,M8,1,M8,M8,55.85825683,-4.270244131,0.2,0,5,1534,20,414,63,9,18
