Record ID,Count point id,Direction of travel,Year,Count date,hour,Region id,Region name,Local authority name,Road name,Road Category ID,Start junction road name,End junction road name,Latitude,Longitude,Link length km,Pedal cycles,Two wheeled motor vehicles,Cars and taxis,Buses and coaches,LGV Type,HGV Type,EV Car,EV Bike
92774,27056,S,2015,10/14/2015 0:00,13,1,South West,Plymouth,A386,4,A38,B3413,50.40497684,-4.134271883,1.0,7,36,1677,31,234,20,13,2
92775,20801,N,2015,9/10/2015 0:00,7,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,64,0,11,0,0,0
92776,20801,N,2015,9/10/2015 0:00,8,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,1,59,2,11,1,0,0
92777,20801,N,2015,9/10/2015 0:00,9,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,68,0,14,3,1,0
92778,20801,N,2015,9/10/2015 0:00,10,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,2,62,0,13,2,1,0
92779,20801,N,2015,9/10/2015 0:00,11,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,78,2,12,4,0,0
92780,20801,N,2015,9/10/2015 0:00,12,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,111,1,13,0,1,0
92781,20801,S,2015,9/10/2015 0:00,13,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,76,0,12,3,0,0
92782,20801,S,2015,9/10/2015 0:00,14,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,1,101,1,18,2,1,0
92783,20801,S,2015,9/10/2015 0:00,15,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,106,2,10,1,0,0
92784,20801,S,2015,9/10/2015 0:00,16,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,89,1,14,2,0,0
92785,20801,S,2015,9/10/2015 0:00,17,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,1,101,0,10,0,0,0
92786,20801,S,2015,9/10/2015 0:00,18,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,0,141,3,19,1,0,0
92787,20801,S,2015,9/10/2015 0:00,7,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,1,69,0,6,0,2,0
92788,20801,S,2015,9/10/2015 0:00,8,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,0,117,2,19,2,1,0
92789,20801,S,2015,9/10/2015 0:00,9,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,0,56,1,14,0,0,0
92790,20801,S,2015,9/10/2015 0:00,10,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,3,74,0,14,7,1,0
92791,20801,S,2015,9/10/2015 0:00,11,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,0,95,1,10,3,1,0
92792,20801,S,2015,9/10/2015 0:00,12,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,84,2,9,1,1,0
92793,20801,N,2015,9/10/2015 0:00,13,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,102,1,9,4,1,0
92794,20801,N,2015,9/10/2015 0:00,14,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,1,85,1,22,4,2,0
92795,20801,N,2015,9/10/2015 0:00,15,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,1,101,2,10,1,0,0
92796,20801,N,2015,9/10/2015 0:00,16,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,0,131,1,14,1,1,1
92797,20801,N,2015,9/10/2015 0:00,17,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,1,1,134,1,7,1,1,0
92798,20801,N,2015,9/10/2015 0:00,18,3,Scotland,Highland,A9,3,A836,ferry,58.6014832,-3.543529991,2.1,0,0,103,1,8,0,1,0
92799,17800,E,2015,9/22/2015 0:00,11,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,8,2203,6,645,118,38,33
92800,17800,E,2015,9/22/2015 0:00,12,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,8,2263,7,673,141,45,42
92801,17800,E,2015,9/22/2015 0:00,13,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,7,2226,5,721,158,46,46
92802,17800,E,2015,9/22/2015 0:00,14,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,4,2442,8,790,180,37,48
92803,17800,E,2015,9/22/2015 0:00,15,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,4,2885,8,909,158,27,48
92804,17800,E,2015,9/22/2015 0:00,16,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,10,3345,3,823,112,15,19
92805,17800,W,2015,9/22/2015 0:00,17,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,24,3480,3,525,57,7,9
92806,17800,W,2015,9/22/2015 0:00,18,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,16,3913,8,370,39,9,15
92807,17800,E,2015,9/22/2015 0:00,7,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,13,4018,1,825,103,39,22
92808,17800,E,2015,9/22/2015 0:00,8,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,11,3124,4,578,88,31,20
92809,17800,E,2015,9/22/2015 0:00,9,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,13,2676,0,572,100,24,18
92810,17800,E,2015,9/22/2015 0:00,10,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,2,2531,8,644,128,37,36
92811,17800,W,2015,9/22/2015 0:00,11,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,1,1887,9,638,142,34,42
92812,17800,W,2015,9/22/2015 0:00,12,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,3,1932,6,593,118,36,27
92813,17800,W,2015,9/22/2015 0:00,13,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,5,2255,7,590,172,29,48
92814,17800,W,2015,9/22/2015 0:00,14,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,2,2579,7,728,181,38,36
92815,17800,W,2015,9/22/2015 0:00,15,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,14,3076,4,819,154,21,33
92816,17800,W,2015,9/22/2015 0:00,16,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,9,3707,8,878,93,21,5
92817,17800,E,2015,9/22/2015 0:00,17,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,18,3783,11,570,67,8,13
92818,17800,E,2015,9/22/2015 0:00,18,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,15,3584,8,485,56,5,7
92819,17800,W,2015,9/22/2015 0:00,7,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,17,3529,1,960,201,14,32
92820,17800,W,2015,9/22/2015 0:00,8,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,11,3406,8,709,144,26,31
92821,17800,W,2015,9/22/2015 0:00,9,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,3,2527,4,623,139,40,34
92822,17800,W,2015,9/22/2015 0:00,10,5,North West,Warrington,M62,1,11,LA Boundary,53.43824126,-2.472634745,2.1,0,0,1855,10,545,93,38,36
92823,40703,N,2015,10/2/2015 0:00,7,3,Scotland,South Lanarkshire,M74,1,5,4,55.80879153,-4.059896315,4.6,0,16,3079,25,829,99,10,22
92824,27963,E,2014,9/16/2014 0:00,8,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,6,1178,3,157,23,4,9
92825,27963,E,2014,9/16/2014 0:00,9,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,3,846,3,171,35,4,5
92826,27963,E,2014,9/16/2014 0:00,10,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,1,681,3,125,23,7,9
92827,27963,E,2014,9/16/2014 0:00,11,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,1,9,735,2,99,39,4,12
92828,27963,E,2014,9/16/2014 0:00,12,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,5,510,3,82,24,3,8
92829,27963,W,2014,9/16/2014 0:00,13,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,2,717,0,132,25,2,8
92830,27963,W,2014,9/16/2014 0:00,14,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,7,760,6,105,27,2,15
92831,27963,W,2014,9/16/2014 0:00,15,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,6,1040,4,124,41,2,1
92832,27963,W,2014,9/16/2014 0:00,16,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,4,978,12,204,15,1,2
92833,27963,W,2014,9/16/2014 0:00,17,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,12,1326,3,158,7,1,1
92834,27963,W,2014,9/16/2014 0:00,18,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,7,1124,3,83,7,0,1
92835,27963,W,2014,9/16/2014 0:00,7,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,9,987,3,186,25,6,12
92836,27963,W,2014,9/16/2014 0:00,8,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,5,1243,5,164,26,6,10
92837,27963,W,2014,9/16/2014 0:00,9,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,4,921,5,118,32,3,10
92838,27963,W,2014,9/16/2014 0:00,10,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,3,717,3,133,27,7,6
92839,27963,W,2014,9/16/2014 0:00,11,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,1,6,629,2,114,33,9,4
92840,27963,W,2014,9/16/2014 0:00,12,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,5,861,2,168,25,3,4
92841,27963,E,2014,9/16/2014 0:00,13,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,4,665,0,139,25,4,6
92842,27963,E,2014,9/16/2014 0:00,14,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,1,3,673,5,118,28,5,5
92843,27963,E,2014,9/16/2014 0:00,15,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,10,786,2,169,28,1,2
92844,27963,E,2014,9/16/2014 0:00,16,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,4,1086,3,155,24,3,4
92845,27963,E,2014,9/16/2014 0:00,17,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,13,1115,1,138,13,0,0
92846,27963,E,2014,9/16/2014 0:00,18,7,East of England,Hertfordshire,A505,4,A1198,A10,52.06329009,-0.017528476,1.3,0,11,1091,2,94,7,2,0
92847,26303,E,2015,4/15/2015 0:00,7,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,23,14,265,7,81,4,1,0
92848,26303,E,2015,4/15/2015 0:00,8,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,87,13,407,7,70,3,1,0
92849,26303,E,2015,4/15/2015 0:00,9,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,30,7,296,1,85,6,3,1
92850,26303,E,2015,4/15/2015 0:00,10,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,21,6,240,1,66,6,2,1
92851,26303,E,2015,4/15/2015 0:00,11,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,14,4,279,1,60,8,7,2
92852,26303,E,2015,4/15/2015 0:00,12,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,15,10,296,2,53,1,4,0
92853,26303,W,2015,4/15/2015 0:00,13,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,13,4,217,1,58,7,2,0
92854,26303,W,2015,4/15/2015 0:00,14,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,15,4,286,2,46,1,1,0
92855,26303,W,2015,4/15/2015 0:00,15,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,28,12,373,3,62,6,2,0
92856,26303,W,2015,4/15/2015 0:00,16,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,27,6,371,3,50,4,0,0
92857,26303,W,2015,4/15/2015 0:00,17,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,31,8,460,4,46,2,0,0
92858,26303,W,2015,4/15/2015 0:00,18,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,31,7,223,1,26,0,0,0
92859,26303,W,2015,4/15/2015 0:00,7,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,24,7,199,8,42,0,2,0
92860,26303,W,2015,4/15/2015 0:00,8,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,49,3,335,2,41,0,3,0
92861,26303,W,2015,4/15/2015 0:00,9,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,10,7,240,2,34,11,2,0
92862,26303,W,2015,4/15/2015 0:00,10,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,9,2,180,1,58,6,1,0
92863,26303,W,2015,4/15/2015 0:00,11,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,4,6,171,1,46,3,1,1
92864,26303,W,2015,4/15/2015 0:00,12,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,10,2,230,1,50,6,1,1
92865,26303,E,2015,4/15/2015 0:00,13,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,13,10,251,2,46,4,1,0
92866,26303,E,2015,4/15/2015 0:00,14,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,12,6,217,1,5,3,0,0
92867,26303,E,2015,4/15/2015 0:00,15,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,16,0,294,3,69,1,0,0
92868,26303,E,2015,4/15/2015 0:00,16,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,29,9,301,4,50,0,0,0
92869,26303,E,2015,4/15/2015 0:00,17,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,52,7,356,4,26,4,0,0
92870,26303,E,2015,4/15/2015 0:00,18,9,South East,Brighton and Hove,A270,4,A2023,A2010,50.83444294,-0.15526604,2.1,21,6,351,2,38,1,0,0
92871,28297,E,2014,7/11/2014 0:00,7,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,0,8,567,1,107,8,6,1
92872,28297,E,2014,7/11/2014 0:00,8,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,2,4,624,1,109,16,4,5
92873,28297,E,2014,7/11/2014 0:00,9,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,1,5,524,14,162,28,3,8
92874,28297,E,2014,7/11/2014 0:00,10,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,0,2,526,6,164,21,4,1
92875,28297,E,2014,7/11/2014 0:00,11,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,0,6,533,3,167,11,2,3
92876,28297,E,2014,7/11/2014 0:00,12,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,0,9,704,7,164,17,7,1
92877,28297,W,2014,7/11/2014 0:00,13,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,2,4,764,5,99,25,5,0
92878,28297,W,2014,7/11/2014 0:00,14,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,4,8,638,4,123,26,0,3
92879,28297,W,2014,7/11/2014 0:00,15,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,2,2,674,7,91,25,0,4
92880,28297,W,2014,7/11/2014 0:00,16,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,1,7,809,2,85,15,1,2
92881,28297,W,2014,7/11/2014 0:00,17,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,2,3,790,2,57,6,0,0
92882,28297,W,2014,7/11/2014 0:00,18,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,4,4,775,1,29,4,0,0
92883,28297,W,2014,7/11/2014 0:00,7,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,2,20,962,3,149,17,7,3
92884,28297,W,2014,7/11/2014 0:00,8,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,2,13,1174,0,134,13,16,6
92885,28297,W,2014,7/11/2014 0:00,9,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,3,11,904,8,123,28,9,2
92886,28297,W,2014,7/11/2014 0:00,10,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,1,4,675,18,136,25,2,2
92887,28297,W,2014,7/11/2014 0:00,11,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,0,3,624,10,125,13,3,3
92888,28297,W,2014,7/11/2014 0:00,12,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,1,2,646,3,109,13,2,4
92889,28297,E,2014,7/11/2014 0:00,13,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,6,13,846,7,130,33,2,4
92890,28297,E,2014,7/11/2014 0:00,14,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,5,16,1041,10,156,32,5,6
92891,28297,E,2014,7/11/2014 0:00,15,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,0,13,1133,3,178,21,1,4
92892,28297,E,2014,7/11/2014 0:00,16,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,7,35,1426,4,132,12,2,0
92893,28297,E,2014,7/11/2014 0:00,17,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,1,38,1282,1,103,6,1,0
92894,28297,E,2014,7/11/2014 0:00,18,5,North West,Liverpool,A5053,4,A5038,A59,53.41331681,-2.985988218,0.5,2,23,1005,5,51,5,0,0
