Record ID,Count point id,Direction of travel,Year,Count date,hour,Region id,Region name,Local authority name,Road name,Road Category ID,Start junction road name,End junction road name,Latitude,Longitude,Link length km,Pedal cycles,Two wheeled motor vehicles,Cars and taxis,Buses and coaches,LGV Type,HGV Type,EV Car,EV Bike
74224,27806,S,2014,10/24/2014 0:00,7,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,6,4,1438,7,227,44,9,3
74225,27806,S,2014,10/24/2014 0:00,8,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,8,10,1355,14,160,50,5,6
74226,27806,S,2014,10/24/2014 0:00,9,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,0,7,1065,13,188,72,7,8
74227,27806,S,2014,10/24/2014 0:00,10,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,2,2,925,11,222,65,6,9
74228,27806,S,2014,10/24/2014 0:00,11,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,2,5,959,13,205,86,10,8
74229,27806,S,2014,10/24/2014 0:00,12,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,2,6,1006,15,193,67,17,2
74230,27806,N,2014,10/24/2014 0:00,13,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,0,6,1091,9,228,53,11,7
74231,27806,N,2014,10/24/2014 0:00,14,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,1,6,1274,12,181,44,7,4
74232,27806,N,2014,10/24/2014 0:00,15,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,3,10,1373,12,197,46,10,5
74233,27806,N,2014,10/24/2014 0:00,16,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,4,10,1388,12,144,35,5,3
74234,27806,N,2014,10/24/2014 0:00,17,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,6,12,1431,9,130,15,1,1
74235,27806,N,2014,10/24/2014 0:00,18,8,Yorkshire and the Humber,Bradford,A6037,4,A650,King's Rd,53.80204342,-1.750957657,0.6,0,7,1353,9,84,10,1,0
74236,990169,N,2014,4/30/2014 0:00,7,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,1,1,245,5,92,3,11,2
74237,990169,N,2014,4/30/2014 0:00,8,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,0,317,4,34,12,0,2
74238,990169,N,2014,4/30/2014 0:00,9,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,1,205,5,31,11,0,5
74239,990169,N,2014,4/30/2014 0:00,10,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,1,188,3,46,9,2,8
74240,990169,N,2014,4/30/2014 0:00,11,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,2,237,5,39,8,2,3
74241,990169,N,2014,4/30/2014 0:00,12,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,1,243,4,34,6,4,1
74242,990169,S,2014,4/30/2014 0:00,13,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,0,357,4,40,4,2,4
74243,990169,S,2014,4/30/2014 0:00,14,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,1,0,367,3,46,13,0,2
74244,990169,S,2014,4/30/2014 0:00,15,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,1,2,385,2,43,15,2,1
74245,990169,S,2014,4/30/2014 0:00,16,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,1,0,407,6,29,11,3,1
74246,990169,S,2014,4/30/2014 0:00,17,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,2,387,4,30,9,0,0
74247,990169,S,2014,4/30/2014 0:00,18,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,2,333,3,23,3,2,1
74248,990169,S,2014,4/30/2014 0:00,7,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,1,0,214,8,71,13,5,3
74249,990169,S,2014,4/30/2014 0:00,8,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,0,329,15,40,10,6,1
74250,990169,S,2014,4/30/2014 0:00,9,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,1,1,315,9,26,7,6,3
74251,990169,S,2014,4/30/2014 0:00,10,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,1,304,5,43,7,2,2
74252,990169,S,2014,4/30/2014 0:00,11,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,1,0,309,4,36,5,0,1
74253,990169,S,2014,4/30/2014 0:00,12,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,1,1,331,6,34,6,5,1
74254,990169,N,2014,4/30/2014 0:00,13,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,1,239,7,38,9,3,6
74255,990169,N,2014,4/30/2014 0:00,14,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,1,271,6,40,9,4,1
74256,990169,N,2014,4/30/2014 0:00,15,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,2,0,289,7,31,13,0,0
74257,990169,N,2014,4/30/2014 0:00,16,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,0,0,347,9,52,6,2,1
74258,990169,N,2014,4/30/2014 0:00,17,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,2,1,266,5,50,4,0,0
74259,990169,N,2014,4/30/2014 0:00,18,3,Scotland,North Lanarkshire,B803,5,,,55.86347469,-4.030349295,,2,1,251,5,43,3,0,0
74260,27865,N,2014,10/23/2014 0:00,7,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,35,2536,8,582,70,14,9
74261,27865,N,2014,10/23/2014 0:00,8,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,47,1750,6,363,67,9,17
74262,27865,N,2014,10/23/2014 0:00,9,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,11,1336,9,289,52,10,14
74263,27865,N,2014,10/23/2014 0:00,10,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,6,1006,5,229,59,11,4
74264,27865,N,2014,10/23/2014 0:00,11,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,9,835,2,217,32,16,10
74265,27865,N,2014,10/23/2014 0:00,12,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,3,829,3,215,48,14,10
74266,27865,S,2014,10/23/2014 0:00,13,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,2,872,4,303,76,17,16
74267,27865,S,2014,10/23/2014 0:00,14,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,5,1058,3,350,73,13,19
74268,27865,S,2014,10/23/2014 0:00,15,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,17,1265,3,510,76,12,18
74269,27865,S,2014,10/23/2014 0:00,16,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,27,1773,4,651,43,7,6
74270,27865,S,2014,10/23/2014 0:00,17,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,31,2277,5,519,25,8,2
74271,27865,S,2014,10/23/2014 0:00,18,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,46,2022,8,269,18,3,1
74272,27865,S,2014,10/23/2014 0:00,7,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,9,1116,3,361,44,16,22
74273,27865,S,2014,10/23/2014 0:00,8,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,9,1381,3,259,61,11,13
74274,27865,S,2014,10/23/2014 0:00,9,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,9,920,9,184,34,13,11
74275,27865,S,2014,10/23/2014 0:00,10,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,4,828,8,201,41,14,12
74276,27865,S,2014,10/23/2014 0:00,11,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,10,800,8,220,42,7,12
74277,27865,S,2014,10/23/2014 0:00,12,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,5,819,8,223,65,18,14
74278,27865,N,2014,10/23/2014 0:00,13,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,7,844,4,208,51,11,17
74279,27865,N,2014,10/23/2014 0:00,14,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,12,875,4,220,32,8,20
74280,27865,N,2014,10/23/2014 0:00,15,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,8,938,12,255,39,12,12
74281,27865,N,2014,10/23/2014 0:00,16,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,8,1193,3,270,30,4,13
74282,27865,N,2014,10/23/2014 0:00,17,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,11,1282,8,176,23,3,0
74283,27865,N,2014,10/23/2014 0:00,18,9,South East,Kent,M20,1,2,M25,51.36119961,0.268028834,11.4,0,9,1029,3,82,27,1,0
74284,6017,N,2015,6/18/2015 0:00,7,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,4,2118,5,681,214,41,17
74285,6017,N,2015,6/18/2015 0:00,8,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,8,2162,10,522,222,35,24
74286,6017,N,2015,6/18/2015 0:00,9,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,2,1583,13,438,171,38,18
74287,6017,N,2015,6/18/2015 0:00,10,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,2,1460,6,442,172,33,22
74288,6017,N,2015,6/18/2015 0:00,11,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,4,1446,7,363,162,22,18
74289,6017,N,2015,6/18/2015 0:00,12,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,2,1354,4,339,131,27,27
74290,6017,S,2015,6/18/2015 0:00,13,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,10,1546,4,484,211,32,16
74291,6017,S,2015,6/18/2015 0:00,14,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,9,1625,4,561,240,44,7
74292,6017,S,2015,6/18/2015 0:00,15,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,5,1983,6,644,267,26,14
74293,6017,S,2015,6/18/2015 0:00,16,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,10,2385,8,677,158,29,5
74294,6017,S,2015,6/18/2015 0:00,17,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,12,2666,7,582,120,17,0
74295,6017,S,2015,6/18/2015 0:00,18,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,12,2821,6,461,111,14,1
74296,6017,S,2015,6/18/2015 0:00,7,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,15,3143,4,554,120,19,6
74297,6017,S,2015,6/18/2015 0:00,8,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,10,2797,1,372,111,21,9
74298,6017,S,2015,6/18/2015 0:00,9,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,9,1991,14,399,155,29,16
74299,6017,S,2015,6/18/2015 0:00,10,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,0,1604,8,348,172,34,8
74300,6017,S,2015,6/18/2015 0:00,11,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,6,1601,2,445,188,29,14
74301,6017,S,2015,6/18/2015 0:00,12,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,8,1438,2,448,206,34,8
74302,6017,N,2015,6/18/2015 0:00,13,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,10,1702,8,386,165,34,17
74303,6017,N,2015,6/18/2015 0:00,14,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,15,1884,9,446,151,22,26
74304,6017,N,2015,6/18/2015 0:00,15,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,10,2064,8,381,120,16,17
74305,6017,N,2015,6/18/2015 0:00,16,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,15,2779,2,404,95,14,16
74306,6017,N,2015,6/18/2015 0:00,17,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,13,3340,4,339,68,8,11
74307,6017,N,2015,6/18/2015 0:00,18,10,West Midlands,Worcestershire,M5,1,4,LA Boundary,52.41799341,-2.023481394,7.0,0,12,2478,2,269,65,7,7
74308,6817,E,2015,5/5/2015 0:00,7,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,3,1590,0,377,46,18,20
74309,6817,E,2015,5/5/2015 0:00,8,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,3,1483,2,369,43,9,19
74310,6817,E,2015,5/5/2015 0:00,9,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,1,844,1,278,50,17,19
74311,6817,E,2015,5/5/2015 0:00,10,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,3,1,768,1,261,56,14,32
74312,6817,E,2015,5/5/2015 0:00,11,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,4,811,2,281,54,16,22
74313,6817,E,2015,5/5/2015 0:00,12,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,2,926,0,292,45,15,25
74314,6817,W,2015,5/5/2015 0:00,13,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,3,853,0,280,52,13,25
74315,6817,W,2015,5/5/2015 0:00,14,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,1,994,1,299,57,12,38
74316,6817,W,2015,5/5/2015 0:00,15,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,3,1050,2,308,50,19,31
74317,6817,W,2015,5/5/2015 0:00,16,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,4,1461,1,350,37,5,17
74318,6817,W,2015,5/5/2015 0:00,17,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,5,1606,2,238,25,10,3
74319,6817,W,2015,5/5/2015 0:00,18,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,4,1077,2,172,11,0,4
74320,6817,W,2015,5/5/2015 0:00,7,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,13,1388,2,365,45,12,12
74321,6817,W,2015,5/5/2015 0:00,8,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,13,1231,4,318,44,10,22
74322,6817,W,2015,5/5/2015 0:00,9,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,4,1024,4,309,63,17,28
74323,6817,W,2015,5/5/2015 0:00,10,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,3,950,0,269,71,16,23
74324,6817,W,2015,5/5/2015 0:00,11,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,3,895,0,259,53,10,25
74325,6817,W,2015,5/5/2015 0:00,12,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,3,908,0,280,65,16,15
74326,6817,E,2015,5/5/2015 0:00,13,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,3,978,0,334,83,8,38
74327,6817,E,2015,5/5/2015 0:00,14,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,2,865,2,298,61,15,27
74328,6817,E,2015,5/5/2015 0:00,15,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,6,1321,1,407,58,23,27
74329,6817,E,2015,5/5/2015 0:00,16,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,10,1829,1,541,43,14,23
74330,6817,E,2015,5/5/2015 0:00,17,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,17,2360,2,474,38,5,9
74331,6817,E,2015,5/5/2015 0:00,18,9,South East,Kent,A249,3,M2 spur road roundabout,A2,51.34413378,0.691673176,3.6,0,4,1047,2,187,12,0,4
74332,951372,N,2014,5/6/2014 0:00,7,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,81,7,29,3,0,0
74333,951372,N,2014,5/6/2014 0:00,8,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,105,13,36,8,0,0
74334,951372,N,2014,5/6/2014 0:00,9,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,103,11,20,6,0,0
74335,951372,N,2014,5/6/2014 0:00,10,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,68,6,25,8,1,0
74336,951372,N,2014,5/6/2014 0:00,11,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,1,85,8,30,2,1,1
74337,951372,N,2014,5/6/2014 0:00,12,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,73,5,13,3,0,0
74338,951372,S,2014,5/6/2014 0:00,13,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,2,93,7,20,4,0,0
74339,951372,S,2014,5/6/2014 0:00,14,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,1,1,85,12,15,4,1,0
74340,951372,S,2014,5/6/2014 0:00,15,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,2,132,14,29,3,0,0
74341,951372,S,2014,5/6/2014 0:00,16,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,2,110,7,33,7,0,0
74342,951372,S,2014,5/6/2014 0:00,17,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,1,0,131,5,24,0,0,0
74343,951372,S,2014,5/6/2014 0:00,18,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,105,6,8,0,0,0
74344,951372,S,2014,5/6/2014 0:00,7,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,2,39,7,23,0,0,0
74345,951372,S,2014,5/6/2014 0:00,8,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,74,14,32,2,0,0
74346,951372,S,2014,5/6/2014 0:00,9,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,96,8,31,3,0,0
74347,951372,S,2014,5/6/2014 0:00,10,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,63,7,11,4,0,0
74348,951372,S,2014,5/6/2014 0:00,11,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,66,7,26,3,2,1
74349,951372,S,2014,5/6/2014 0:00,12,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,68,5,22,3,0,0
74350,951372,N,2014,5/6/2014 0:00,13,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,90,6,17,1,0,0
74351,951372,N,2014,5/6/2014 0:00,14,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,1,76,9,27,2,0,0
74352,951372,N,2014,5/6/2014 0:00,15,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,2,127,14,25,3,0,0
74353,951372,N,2014,5/6/2014 0:00,16,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,1,2,93,13,24,2,0,0
74354,951372,N,2014,5/6/2014 0:00,17,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,0,124,9,21,1,0,0
74355,951372,N,2014,5/6/2014 0:00,18,4,Wales,Torfaen,B4246,5,,,51.74208468,-3.068045813,,0,1,103,4,10,0,0,0
